Messmodul	OFT
Versuchsart	Standardversuch	mit Standard-Messplattform
Start des Versuchs	28.01.2025 16:25:21
Ende des Versuchs	28.01.2025 16:25:31
Versuchsdauer	10	Sekunden	00:00:10
Bemerkung	
Sachbearbeiter	vel
Versuchsbezeichnung	PI High-Load Modul
Umgebungsbedingungen	
Solltemperatur	0,0	°C
Temperierwartezeit	0	Sekunden	00:00:00
Abtastrate	1000	Hz
Mittelungen	1	Werte
Oberprobe Bezeichnung	Al2O3_K-1
Oberprobe Beschichtung	
Oberprobe Lieferant	
Oberprobe Geometrie	Kugel D = 3 mm
Oberprobe Bemerkung	
Unterprobe Bezeichnung	KS_35-mm_1
Unterprobe Beschichtung	
Unterprobe Lieferant	
Unterprobe Geometrie	
Unterprobe Bemerkung	Keramikstreifen 35 mm
Schmierstoff verwendet	Ja
Schmierstoff Bezeichnung	Fett PhysikInstrumente
Schmierstoff Menge	
Schmierstoff Lieferant	
Schmierstoff Bemerkung	
Hub Exzenter	1,0	mm
Startdrehzahl	600	U/min
Startbelastung	10	N
Probenwinkel	0,00	°
Probenradius	90,00	mm

Versuch mit Stufen	Nein

Anzahl Datensätze	10016

Nummer	Zeit	Reibungskraft	Belastung	Reibungsmoment	Reibungszahl	Verschleiss	Temperatur	Position	Drehzahl	Externer Eingang 1	Externer Eingang 2	Externer Eingang 3	RK OFT Links	RK OFT Rechts	RK SOP Links	RK SOP Rechts	Belastung Links	Belastung Rechts
3952	3,952	0,84	11,28	0	0,07476	0,000	33,4	0,29	600,0	22,333	-0,002	-0,0014	-2,40	0,53	0,17	-0,95	5,10	6,18
3953	3,953	0,77	11,26	0	0,06855	0,001	33,4	0,32	600,0	22,333	-0,002	-0,0012	-2,36	0,54	0,21	-0,95	5,06	6,20
3954	3,954	0,67	11,30	0	0,05951	0,000	33,4	0,36	600,0	22,330	-0,002	-0,0013	-2,31	0,59	0,18	-0,97	5,08	6,22
3955	3,955	0,44	11,44	0	0,03872	0,001	33,4	0,40	600,0	22,330	-0,002	-0,0012	-2,20	0,69	0,21	-0,90	5,14	6,30
3956	3,956	0,05	11,42	0	0,00469	0,001	33,4	0,44	600,0	22,324	-0,002	-0,0012	-1,99	0,86	0,23	-0,93	5,12	6,30
3957	3,957	0,39	11,45	0	0,03432	0,001	33,4	0,49	600,0	22,318	-0,002	-0,0011	-1,76	1,07	0,26	-0,93	5,14	6,32
3958	3,958	0,92	11,51	0	0,07985	0,001	33,4	0,54	600,0	22,314	-0,002	-0,0012	-1,50	1,35	0,29	-0,97	5,18	6,34
3959	3,959	1,39	11,55	0	0,12036	0,001	33,4	0,58	600,0	22,327	-0,001	-0,0012	-1,22	1,58	0,29	-1,00	5,20	6,35
3960	3,960	1,84	11,55	0	0,15914	0,001	33,4	0,63	600,0	22,324	-0,002	-0,0012	-0,97	1,85	0,26	-1,05	5,20	6,35
3961	3,961	2,04	11,51	-1	0,17749	0,000	33,4	0,68	600,0	22,324	-0,002	-0,0015	-0,84	1,99	0,26	-1,06	5,20	6,32
3962	3,962	2,06	11,53	0	0,17860	0,000	33,4	0,73	600,0	22,333	-0,002	-0,0013	-0,80	2,04	0,26	-1,09	5,20	6,34
3963	3,963	2,05	11,57	0	0,17712	0,000	33,4	0,79	600,0	22,336	-0,002	-0,0014	-0,78	2,08	0,27	-1,09	5,23	6,34
3964	3,964	1,91	11,57	-1	0,16547	0,000	33,4	0,85	600,0	22,327	-0,002	-0,0014	-0,84	2,07	0,26	-1,09	5,25	6,32
3965	3,965	1,77	11,63	0	0,15232	0,000	33,4	0,91	600,0	22,327	-0,002	-0,0014	-0,89	2,02	0,26	-1,05	5,29	6,34
3966	3,966	1,62	11,63	0	0,13922	0,000	33,4	0,96	600,0	22,321	-0,002	-0,0014	-0,94	1,98	0,29	-1,08	5,33	6,30
3967	3,967	1,56	11,63	0	0,13407	0,001	33,4	1,02	600,0	22,321	-0,002	-0,0013	-0,94	1,96	0,27	-1,06	5,33	6,30
3968	3,968	1,58	11,65	0	0,13538	0,000	33,4	1,07	600,0	22,333	-0,002	-0,0014	-0,91	1,99	0,27	-1,03	5,37	6,28
3969	3,969	1,55	11,66	0	0,13327	0,000	33,4	1,12	600,0	22,330	-0,002	-0,0014	-0,90	1,99	0,29	-1,01	5,41	6,26
3970	3,970	1,52	11,66	0	0,13034	0,000	33,4	1,17	600,0	22,333	-0,002	-0,0012	-0,91	2,01	0,27	-1,01	5,41	6,26
3971	3,971	1,53	11,68	0	0,13090	0,001	33,4	1,23	600,0	22,342	-0,002	-0,0013	-0,90	2,04	0,29	-1,00	5,43	6,26
3972	3,972	1,47	11,70	0	0,12551	0,000	33,4	1,28	600,0	22,351	-0,001	-0,0012	-0,93	2,04	0,33	-0,98	5,46	6,24
3973	3,973	1,48	11,72	0	0,12629	0,001	33,4	1,32	600,0	22,342	-0,001	-0,0012	-0,90	2,05	0,32	-0,98	5,48	6,24
3974	3,974	1,48	11,72	0	0,12605	0,001	33,4	1,37	600,0	22,339	-0,001	-0,0013	-0,90	2,08	0,33	-0,95	5,52	6,20
3975	3,975	1,46	11,68	0	0,12505	0,001	33,4	1,41	600,0	22,342	-0,001	-0,0012	-0,91	2,11	0,30	-0,97	5,48	6,20
3976	3,976	1,47	11,68	0	0,12605	0,001	33,4	1,45	600,0	22,339	-0,001	-0,0011	-0,87	2,11	0,32	-1,00	5,52	6,16
3977	3,977	1,47	11,70	0	0,12561	0,002	33,4	1,48	600,0	22,342	-0,002	-0,0011	-0,87	2,14	0,30	-1,01	5,54	6,16
3978	3,978	1,41	11,64	0	0,12125	0,002	33,4	1,51	600,0	22,342	-0,001	-0,0012	-0,90	2,14	0,32	-0,98	5,54	6,10
3979	3,979	1,34	11,64	0	0,11522	0,001	33,5	1,54	600,0	22,342	-0,001	-0,0013	-0,89	2,08	0,30	-1,00	5,54	6,10
3980	3,980	1,25	11,62	0	0,10712	0,002	33,4	1,57	600,0	22,333	-0,002	-0,0013	-0,93	2,05	0,33	-1,03	5,58	6,04
3981	3,981	1,22	11,53	0	0,10620	0,001	33,4	1,59	600,0	22,327	-0,002	-0,0014	-0,96	2,08	0,33	-1,05	5,52	6,01
3982	3,982	1,22	11,53	0	0,10569	0,001	33,4	1,61	600,0	22,324	-0,002	-0,0013	-0,96	2,10	0,32	-1,06	5,52	6,01
3983	3,983	1,13	11,47	0	0,09825	0,001	33,4	1,63	600,0	22,342	-0,002	-0,0014	-1,00	2,07	0,29	-1,06	5,54	5,93
3984	3,984	1,12	11,47	0	0,09804	0,001	33,4	1,64	600,0	22,336	-0,002	-0,0013	-1,00	2,08	0,30	-1,01	5,56	5,91
3985	3,985	1,15	11,41	0	0,10068	0,000	33,4	1,65	600,0	22,339	-0,002	-0,0014	-0,96	2,08	0,32	-1,00	5,54	5,87
3986	3,986	1,07	11,41	0	0,09406	0,001	33,4	1,66	600,0	22,342	-0,002	-0,0013	-1,02	2,08	0,36	-1,01	5,54	5,87
3987	3,987	1,10	11,33	-1	0,09696	0,000	33,4	1,67	600,0	22,333	-0,002	-0,0014	-0,99	2,10	0,33	-1,00	5,52	5,81
3988	3,988	1,05	11,28	0	0,09339	0,001	33,4	1,67	600,0	22,333	-0,002	-0,0014	-0,99	2,07	0,33	-0,95	5,52	5,75
3989	3,989	1,08	11,24	0	0,09595	0,001	33,4	1,68	600,0	22,327	-0,002	-0,0014	-0,99	2,11	0,33	-0,97	5,52	5,72
3990	3,990	1,10	11,26	0	0,09783	0,000	33,4	1,67	600,0	22,339	-0,002	-0,0014	-0,96	2,12	0,35	-0,95	5,52	5,73
3991	3,991	1,11	11,28	0	0,09833	0,002	33,4	1,67	600,0	22,342	-0,001	-0,0014	-0,96	2,15	0,32	-0,92	5,54	5,73
3992	3,992	1,06	11,24	0	0,09432	0,001	33,5	1,66	600,0	22,348	-0,002	-0,0013	-0,99	2,15	0,36	-0,89	5,54	5,70
3993	3,993	1,04	11,18	0	0,09307	0,001	33,4	1,64	600,0	22,336	-0,001	-0,0013	-1,00	2,17	0,36	-0,90	5,54	5,64
3994	3,994	1,01	11,16	0	0,09027	0,001	33,4	1,62	600,0	22,336	-0,001	-0,0012	-1,02	2,17	0,38	-0,90	5,54	5,62
3995	3,995	0,98	11,10	0	0,08783	0,001	33,4	1,60	600,0	22,339	-0,002	-0,0014	-1,02	2,15	0,35	-0,89	5,52	5,58
3996	3,996	0,96	11,08	0	0,08641	0,001	33,4	1,58	600,0	22,336	-0,002	-0,0013	-1,02	2,15	0,35	-0,92	5,52	5,56
3997	3,997	0,90	11,04	0	0,08132	0,002	33,4	1,56	600,0	22,336	-0,002	-0,0012	-1,05	2,14	0,36	-0,92	5,48	5,56
3998	3,998	0,90	11,01	0	0,08146	0,002	33,4	1,54	600,0	22,348	-0,001	-0,0012	-1,02	2,12	0,35	-0,92	5,46	5,54
3999	3,999	0,89	11,00	0	0,08125	0,001	33,4	1,51	600,0	22,336	-0,001	-0,0013	-1,00	2,12	0,33	-0,93	5,50	5,50
4000	4,000	0,85	10,91	0	0,07789	0,001	33,4	1,48	600,0	22,330	-0,001	-0,0012	-1,03	2,12	0,35	-0,95	5,46	5,44
4001	4,001	0,81	10,87	0	0,07419	0,001	33,4	1,45	600,0	22,318	-0,002	-0,0014	-1,05	2,11	0,32	-0,95	5,45	5,42
4002	4,002	0,81	10,83	0	0,07441	0,001	33,4	1,41	600,0	22,311	-0,002	-0,0013	-1,02	2,10	0,29	-0,98	5,45	5,39
4003	4,003	0,73	10,75	0	0,06826	0,001	33,4	1,36	600,0	22,324	-0,002	-0,0014	-1,06	2,08	0,30	-1,00	5,39	5,37
4004	4,004	0,56	10,70	0	0,05246	0,000	33,4	1,32	600,0	22,327	-0,002	-0,0014	-1,13	1,99	0,27	-1,00	5,37	5,33
4005	4,005	0,32	10,73	0	0,02947	0,000	33,4	1,28	600,0	22,321	-0,002	-0,0013	-1,24	1,86	0,29	-1,00	5,37	5,37
4006	4,006	0,07	10,70	0	0,00685	0,000	33,4	1,23	600,0	22,339	-0,002	-0,0014	-1,42	1,67	0,30	-0,95	5,39	5,31
4007	4,007	0,53	10,68	0	0,04958	-0,001	33,4	1,18	600,0	22,330	-0,002	-0,0014	-1,66	1,45	0,30	-0,95	5,37	5,31
4008	4,008	0,92	10,62	0	0,08656	0,000	33,4	1,13	600,0	22,327	-0,002	-0,0014	-1,86	1,24	0,32	-0,93	5,31	5,31
4009	4,009	1,26	10,62	-1	0,11875	0,000	33,4	1,08	600,0	22,327	-0,002	-0,0014	-2,06	1,07	0,30	-0,92	5,31	5,31
4010	4,010	1,48	10,60	0	0,13916	0,000	33,4	1,02	600,0	22,330	-0,002	-0,0014	-2,20	0,94	0,29	-0,92	5,31	5,29
4011	4,011	1,61	10,54	0	0,15270	0,000	33,4	0,97	600,0	22,324	-0,002	-0,0014	-2,30	0,85	0,29	-0,90	5,27	5,27
4012	4,012	1,68	10,64	0	0,15823	0,002	33,4	0,91	600,0	22,321	-0,002	-0,0012	-2,36	0,78	0,26	-0,86	5,29	5,35
4013	4,013	1,67	10,54	0	0,15851	0,001	33,5	0,85	600,0	22,324	-0,001	-0,0013	-2,40	0,78	0,27	-0,87	5,23	5,31
4014	4,014	1,63	10,54	0	0,15491	0,001	33,5	0,79	600,0	22,327	-0,001	-0,0012	-2,39	0,75	0,24	-0,89	5,23	5,31
4015	4,015	1,51	10,54	0	0,14348	0,002	33,4	0,74	600,0	22,330	-0,001	-0,0013	-2,34	0,78	0,24	-0,87	5,22	5,33
4016	4,016	1,47	10,49	0	0,14021	0,001	33,4	0,68	600,0	22,333	-0,002	-0,0014	-2,33	0,76	0,23	-0,89	5,18	5,31
4017	4,017	1,49	10,49	0	0,14170	0,002	33,4	0,63	600,0	22,330	-0,002	-0,0011	-2,36	0,73	0,24	-0,89	5,18	5,31
4018	4,018	1,47	10,52	0	0,14001	0,002	33,4	0,58	600,0	22,330	-0,002	-0,0012	-2,36	0,70	0,23	-0,90	5,18	5,35
4019	4,019	1,45	10,47	0	0,13839	0,001	33,4	0,53	600,0	22,339	-0,002	-0,0013	-2,34	0,67	0,23	-0,90	5,12	5,35
4020	4,020	1,45	10,45	0	0,13903	0,001	33,4	0,48	600,0	22,345	-0,002	-0,0013	-2,37	0,66	0,26	-0,92	5,10	5,35
4021	4,021	1,48	10,39	0	0,14288	0,000	33,4	0,44	600,0	22,342	-0,002	-0,0014	-2,40	0,61	0,21	-0,93	5,06	5,33
4022	4,022	1,49	10,43	0	0,14266	0,000	33,4	0,40	600,0	22,333	-0,002	-0,0013	-2,40	0,57	0,20	-0,92	5,06	5,37
4023	4,023	1,41	10,47	0	0,13443	0,001	33,4	0,36	600,0	22,330	-0,002	-0,0014	-2,39	0,60	0,18	-0,95	5,06	5,41
4024	4,024	1,40	10,45	0	0,13404	0,000	33,4	0,32	600,0	22,327	-0,001	-0,0012	-2,41	0,60	0,18	-0,98	5,02	5,42
4025	4,025	1,37	10,43	0	0,13105	0,000	33,4	0,29	600,0	22,321	-0,002	-0,0013	-2,41	0,60	0,17	-0,97	5,00	5,42
4026	4,026	1,39	10,43	0	0,13328	0,000	33,4	0,26	600,0	22,311	-0,002	-0,0014	-2,47	0,60	0,20	-0,93	4,99	5,44
4027	4,027	1,36	10,43	-1	0,13011	0,000	33,4	0,23	600,0	22,318	-0,002	-0,0014	-2,46	0,59	0,23	-0,93	4,97	5,46
4028	4,028	1,31	10,45	-1	0,12550	-0,001	33,4	0,20	600,0	22,311	-0,002	-0,0014	-2,49	0,63	0,24	-0,97	4,97	5,48
4029	4,029	1,31	10,51	0	0,12466	0,000	33,4	0,18	600,0	22,314	-0,002	-0,0015	-2,50	0,61	0,21	-0,95	4,99	5,52
4030	4,030	1,25	10,49	0	0,11944	0,000	33,4	0,16	600,0	22,314	-0,002	-0,0014	-2,49	0,63	0,17	-0,92	4,97	5,52
4031	4,031	1,23	10,56	0	0,11604	0,001	33,4	0,15	600,0	22,321	-0,002	-0,0014	-2,47	0,61	0,23	-0,90	4,97	5,60
4032	4,032	1,23	10,64	0	0,11538	0,000	33,4	0,13	600,0	22,324	-0,001	-0,0012	-2,49	0,60	0,21	-0,90	5,00	5,64
4033	4,033	1,22	10,60	0	0,11465	0,001	33,4	0,12	600,0	22,330	-0,002	-0,0013	-2,47	0,57	0,20	-0,92	4,95	5,66
4034	4,034	1,20	10,64	0	0,11311	0,001	33,4	0,11	600,0	22,321	-0,002	-0,0013	-2,47	0,56	0,20	-0,92	4,97	5,68
4035	4,035	1,21	10,64	0	0,11332	0,001	33,4	0,10	600,0	22,318	-0,002	-0,0013	-2,46	0,51	0,17	-0,95	4,95	5,70
4036	4,036	1,19	10,70	0	0,11156	0,001	33,4	0,10	600,0	22,327	-0,001	-0,0012	-2,49	0,53	0,14	-0,95	4,97	5,73
4037	4,037	1,18	10,72	-1	0,11026	0,000	33,4	0,09	600,0	22,333	-0,002	-0,0013	-2,46	0,48	0,15	-0,95	4,95	5,77
4038	4,038	1,18	10,78	0	0,10987	0,001	33,5	0,09	600,0	22,330	-0,002	-0,0013	-2,49	0,48	0,15	-0,92	4,99	5,79
4039	4,039	1,13	10,76	0	0,10509	0,001	33,4	0,09	600,0	22,327	-0,001	-0,0011	-2,44	0,47	0,15	-0,93	4,97	5,79
4040	4,040	1,19	10,82	0	0,11003	0,001	33,4	0,09	600,0	22,324	-0,002	-0,0011	-2,49	0,42	0,15	-0,93	4,97	5,85
4041	4,041	1,18	10,80	0	0,10901	-0,001	33,4	0,10	600,0	22,314	-0,001	-0,0013	-2,50	0,42	0,17	-0,95	4,95	5,85
4042	4,042	1,14	10,82	0	0,10507	0,000	33,4	0,10	600,0	22,318	-0,001	-0,0014	-2,50	0,44	0,15	-1,00	4,97	5,85
4043	4,043	1,08	10,88	0	0,09968	0,000	33,4	0,11	600,0	22,327	-0,002	-0,0013	-2,46	0,42	0,15	-1,01	4,95	5,93
4044	4,044	1,03	10,88	0	0,09504	0,000	33,4	0,12	600,0	22,321	-0,002	-0,0014	-2,43	0,42	0,15	-1,01	4,95	5,93
4045	4,045	1,07	10,95	0	0,09753	0,000	33,4	0,13	600,0	22,311	-0,002	-0,0014	-2,46	0,39	0,18	-1,00	4,97	5,99
4046	4,046	1,05	10,99	0	0,09510	0,000	33,4	0,15	600,0	22,318	-0,002	-0,0013	-2,44	0,38	0,20	-0,97	4,97	6,03
4047	4,047	1,02	11,01	0	0,09289	0,000	33,4	0,17	600,0	22,321	-0,002	-0,0014	-2,44	0,38	0,20	-0,95	4,97	6,04
4048	4,048	0,97	11,01	-1	0,08838	0,000	33,4	0,18	600,0	22,321	-0,002	-0,0014	-2,43	0,39	0,17	-0,92	4,95	6,06
4049	4,049	0,97	11,01	0	0,08782	0,000	33,4	0,21	600,0	22,311	-0,002	-0,0014	-2,44	0,39	0,17	-0,95	4,97	6,04
4050	4,050	0,92	11,13	0	0,08258	0,000	33,4	0,23	600,0	22,314	-0,002	-0,0013	-2,43	0,41	0,17	-0,93	5,02	6,10
4051	4,051	0,83	11,20	0	0,07396	0,000	33,4	0,26	600,0	22,318	-0,002	-0,0012	-2,41	0,47	0,17	-0,93	5,02	6,18
4052	4,052	0,77	11,24	0	0,06844	0,001	33,5	0,29	600,0	22,330	-0,002	-0,0012	-2,40	0,50	0,18	-0,95	5,04	6,20
4053	4,053	0,73	11,24	0	0,06462	0,001	33,4	0,33	600,0	22,327	-0,001	-0,0011	-2,39	0,51	0,18	-0,92	5,04	6,20
4054	4,054	0,60	11,28	0	0,05296	0,000	33,4	0,36	600,0	22,339	-0,002	-0,0014	-2,30	0,54	0,15	-0,95	5,06	6,22
4055	4,055	0,34	11,32	0	0,02986	0,001	33,4	0,40	600,0	22,321	-0,002	-0,0014	-2,17	0,66	0,20	-0,97	5,06	6,26
4056	4,056	0,02	11,40	0	0,00198	0,001	33,4	0,44	600,0	22,330	-0,001	-0,0011	-1,99	0,83	0,21	-0,98	5,12	6,28
4057	4,057	0,54	11,40	0	0,04715	0,001	33,4	0,49	600,0	22,330	-0,001	-0,0012	-1,72	1,07	0,21	-0,98	5,10	6,30
4058	4,058	1,02	11,44	0	0,08962	0,001	33,4	0,54	600,0	22,333	-0,001	-0,0013	-1,50	1,36	0,21	-0,97	5,14	6,30
4059	4,059	1,47	11,47	0	0,12841	0,001	33,4	0,58	600,0	22,333	-0,002	-0,0012	-1,25	1,61	0,26	-0,98	5,14	6,34
4060	4,060	1,87	11,49	0	0,16294	0,001	33,4	0,63	600,0	22,330	-0,002	-0,0013	-1,05	1,88	0,24	-1,00	5,16	6,34
4061	4,061	2,07	11,45	0	0,18099	0,001	33,4	0,68	600,0	22,318	-0,002	-0,0014	-0,90	2,01	0,23	-1,01	5,16	6,30
4062	4,062	2,17	11,49	0	0,18870	0,001	33,4	0,73	600,0	22,318	-0,002	-0,0014	-0,83	2,11	0,24	-1,03	5,18	6,32
4063	4,063	2,12	11,51	-1	0,18440	0,001	33,4	0,79	600,0	22,311	-0,002	-0,0013	-0,80	2,11	0,24	-1,05	5,18	6,34
4064	4,064	2,03	11,51	0	0,17601	0,001	33,4	0,85	600,0	22,321	-0,002	-0,0014	-0,83	2,11	0,27	-1,03	5,22	6,30
4065	4,065	1,83	11,51	0	0,15930	0,001	33,4	0,91	600,0	22,318	-0,002	-0,0014	-0,90	2,05	0,27	-1,01	5,22	6,30
4066	4,066	1,71	11,59	0	0,14722	0,001	33,4	0,97	600,0	22,308	-0,002	-0,0014	-0,94	2,02	0,29	-1,00	5,29	6,30
4067	4,067	1,67	11,53	0	0,14496	0,001	33,4	1,02	600,0	22,321	-0,002	-0,0014	-0,94	2,04	0,29	-1,00	5,27	6,26
4068	4,068	1,66	11,59	-1	0,14293	0,001	33,4	1,07	600,0	22,314	-0,002	-0,0014	-0,93	2,05	0,26	-1,05	5,29	6,30
4069	4,069	1,64	11,57	0	0,14210	0,000	33,4	1,12	600,0	22,327	-0,002	-0,0014	-0,93	2,08	0,24	-1,03	5,33	6,24
4070	4,070	1,63	11,55	-1	0,14133	0,001	33,4	1,17	600,0	22,321	-0,002	-0,0014	-0,90	2,08	0,29	-1,05	5,31	6,24
4071	4,071	1,65	11,63	0	0,14189	0,001	33,4	1,23	600,0	22,330	-0,002	-0,0013	-0,89	2,12	0,29	-1,03	5,39	6,24
4072	4,072	1,54	11,66	0	0,13199	0,001	33,4	1,28	600,0	22,327	-0,002	-0,0012	-0,93	2,10	0,32	-1,01	5,45	6,22
4073	4,073	1,49	11,66	0	0,12787	0,001	33,4	1,32	600,0	22,324	-0,001	-0,0012	-0,91	2,07	0,32	-1,00	5,45	6,22
4074	4,074	1,46	11,63	0	0,12566	0,001	33,4	1,37	600,0	22,318	-0,002	-0,0012	-0,91	2,07	0,32	-0,97	5,43	6,20
4075	4,075	1,43	11,57	0	0,12376	0,001	33,4	1,41	600,0	22,324	-0,001	-0,0012	-0,91	2,07	0,33	-0,98	5,43	6,14
4076	4,076	1,43	11,61	0	0,12334	0,001	33,4	1,45	600,0	22,324	-0,001	-0,0012	-0,91	2,10	0,33	-1,00	5,48	6,12
4077	4,077	1,42	11,62	0	0,12193	0,001	33,4	1,48	600,0	22,327	-0,001	-0,0012	-0,94	2,14	0,30	-0,95	5,52	6,10
4078	4,078	1,36	11,66	0	0,11677	0,002	33,4	1,51	600,0	22,321	-0,001	-0,0013	-0,94	2,11	0,27	-0,95	5,54	6,12
4079	4,079	1,31	11,57	0	0,11317	0,002	33,5	1,54	600,0	22,330	-0,002	-0,0011	-0,97	2,11	0,32	-0,97	5,52	6,04
4080	4,080	1,29	11,53	0	0,11155	0,000	33,4	1,57	600,0	22,327	-0,002	-0,0014	-0,99	2,12	0,32	-0,97	5,52	6,01
4081	4,081	1,28	11,41	0	0,11193	0,002	33,4	1,59	600,0	22,327	-0,002	-0,0014	-0,97	2,12	0,30	-0,95	5,46	5,95
4082	4,082	1,28	11,41	0	0,11239	0,000	33,4	1,61	600,0	22,321	-0,002	-0,0014	-0,96	2,14	0,29	-0,97	5,50	5,91
4083	4,083	1,25	11,41	0	0,10912	0,001	33,4	1,63	600,0	22,311	-0,002	-0,0014	-0,94	2,11	0,30	-0,97	5,52	5,89
4084	4,084	1,21	11,37	0	0,10633	0,001	33,4	1,64	600,0	22,318	-0,002	-0,0013	-0,93	2,08	0,32	-0,98	5,52	5,85
4085	4,085	1,23	11,33	0	0,10854	0,001	33,4	1,65	600,0	22,318	-0,002	-0,0014	-0,91	2,11	0,35	-0,97	5,50	5,83
4086	4,086	1,19	11,31	0	0,10553	0,001	33,4	1,66	600,0	22,336	-0,002	-0,0014	-0,93	2,11	0,33	-0,97	5,50	5,81
4087	4,087	1,12	11,30	-1	0,09883	0,000	33,4	1,67	600,0	22,324	-0,002	-0,0014	-0,97	2,10	0,36	-0,95	5,50	5,79
4088	4,088	1,07	11,26	0	0,09503	0,000	33,4	1,67	600,0	22,327	-0,002	-0,0014	-1,00	2,10	0,33	-0,97	5,48	5,77
4089	4,089	1,11	11,20	0	0,09902	0,000	33,4	1,68	600,0	22,324	-0,002	-0,0014	-0,99	2,14	0,36	-0,97	5,46	5,73
4090	4,090	1,16	11,22	-1	0,10336	0,000	33,4	1,67	600,0	22,327	-0,002	-0,0014	-0,97	2,20	0,35	-0,97	5,50	5,72
4091	4,091	1,14	11,22	0	0,10138	0,000	33,4	1,67	600,0	22,311	-0,002	-0,0013	-0,96	2,18	0,35	-0,97	5,48	5,73
4092	4,092	1,09	11,22	0	0,09698	0,001	33,4	1,66	600,0	22,321	-0,002	-0,0012	-0,96	2,15	0,33	-0,93	5,52	5,70
4093	4,093	1,07	11,14	0	0,09589	0,001	33,4	1,64	600,0	22,327	-0,002	-0,0012	-0,97	2,17	0,33	-0,89	5,50	5,64
4094	4,094	1,08	11,08	0	0,09715	0,001	33,4	1,62	600,0	22,327	-0,002	-0,0012	-0,97	2,20	0,36	-0,90	5,46	5,62
4095	4,095	1,01	11,06	0	0,09165	0,002	33,4	1,60	600,0	22,330	-0,002	-0,0014	-0,99	2,17	0,32	-0,92	5,48	5,58
4096	4,096	0,98	11,02	0	0,08908	0,001	33,4	1,58	600,0	22,324	-0,002	-0,0012	-0,99	2,15	0,35	-0,92	5,48	5,54
4097	4,097	0,99	10,95	0	0,09066	0,001	33,4	1,56	600,0	22,342	-0,002	-0,0012	-0,97	2,17	0,33	-0,93	5,46	5,48
4098	4,098	0,93	10,97	0	0,08498	0,002	33,4	1,54	600,0	22,327	-0,002	-0,0012	-1,02	2,17	0,36	-0,93	5,46	5,50
4099	4,099	0,93	10,93	0	0,08505	0,001	33,4	1,51	600,0	22,324	-0,002	-0,0011	-0,99	2,15	0,35	-0,90	5,45	5,48
4100	4,100	0,86	10,89	0	0,07857	0,001	33,4	1,48	600,0	22,318	-0,002	-0,0013	-1,02	2,12	0,32	-0,92	5,43	5,46
4101	4,101	0,75	10,83	0	0,06963	0,001	33,4	1,45	600,0	22,318	-0,002	-0,0014	-1,06	2,08	0,33	-0,95	5,43	5,41
4102	4,102	0,70	10,73	0	0,06500	0,001	33,4	1,41	600,0	22,311	-0,002	-0,0013	-1,06	2,04	0,30	-0,98	5,37	5,37
4103	4,103	0,66	10,72	-1	0,06137	0,001	33,4	1,36	600,0	22,321	-0,002	-0,0014	-1,10	2,05	0,29	-0,98	5,37	5,35
4104	4,104	0,53	10,70	-1	0,04960	0,000	33,4	1,32	600,0	22,314	-0,002	-0,0014	-1,15	1,98	0,27	-1,00	5,37	5,33
4105	4,105	0,30	10,73	0	0,02816	0,001	33,4	1,28	600,0	22,314	-0,002	-0,0014	-1,25	1,86	0,32	-0,95	5,37	5,37
4106	4,106	0,03	10,64	0	0,00254	0,001	33,4	1,23	600,0	22,305	-0,002	-0,0014	-1,42	1,71	0,30	-0,93	5,35	5,29
4107	4,107	0,40	10,60	0	0,03769	0,000	33,4	1,18	600,0	22,308	-0,002	-0,0014	-1,61	1,54	0,30	-0,93	5,31	5,29
4108	4,108	0,74	10,56	-1	0,07005	0,000	33,4	1,13	600,0	22,302	-0,002	-0,0014	-1,77	1,35	0,30	-0,93	5,31	5,25
4109	4,109	1,09	10,50	0	0,10373	0,001	33,4	1,08	600,0	22,296	-0,002	-0,0014	-1,96	1,16	0,30	-0,90	5,27	5,23
4110	4,110	1,44	10,56	0	0,13591	0,001	33,4	1,02	600,0	22,305	-0,002	-0,0013	-2,18	0,98	0,32	-0,90	5,27	5,29
4111	4,111	1,61	10,60	0	0,15211	0,001	33,4	0,96	600,0	22,311	-0,002	-0,0013	-2,27	0,83	0,32	-0,86	5,29	5,31
4112	4,112	1,71	10,54	0	0,16240	0,001	33,4	0,91	600,0	22,318	-0,001	-0,0011	-2,36	0,76	0,30	-0,89	5,27	5,27
4113	4,113	1,71	10,54	0	0,16231	0,001	33,4	0,85	600,0	22,324	-0,002	-0,0012	-2,37	0,72	0,30	-0,90	5,25	5,29
4114	4,114	1,67	10,52	0	0,15868	0,002	33,4	0,79	600,0	22,330	-0,002	-0,0012	-2,39	0,72	0,30	-0,90	5,22	5,31
4115	4,115	1,59	10,47	0	0,15196	0,000	33,4	0,74	600,0	22,324	-0,002	-0,0013	-2,34	0,70	0,30	-0,92	5,20	5,27
4116	4,116	1,49	10,45	0	0,14229	0,001	33,4	0,68	600,0	22,321	-0,002	-0,0011	-2,31	0,73	0,29	-0,90	5,16	5,29
4117	4,117	1,43	10,47	0	0,13672	0,001	33,4	0,63	600,0	22,336	-0,001	-0,0012	-2,30	0,73	0,26	-0,92	5,14	5,33
4118	4,118	1,42	10,49	0	0,13549	0,002	33,4	0,58	600,0	22,339	-0,001	-0,0012	-2,30	0,70	0,24	-0,90	5,16	5,33
